TYPECOM,COM,REG,DEP,CTCD,ARR,TNCC,NCC,NCCENR,LIBELLE,CAN,COMPARENT
COM,31040,76,31,31D,312,0,BACHOS,Bachos,Bachos,3102,
COM,31041,76,31,31D,312,0,BAGIRY,Bagiry,Bagiry,3102,
COM,31042,76,31,31D,312,0,BAGNERES DE LUCHON,Bagnères-de-Luchon,Bagnères-de-Luchon,3102,
COM,31043,76,31,31D,312,0,BALESTA,Balesta,Balesta,3114,
COM,31044,76,31,31D,313,0,BALMA,Balma,Balma,3124,
COM,31045,76,31,31D,312,0,BARBAZAN,Barbazan,Barbazan,3102,
COM,31046,76,31,31D,312,0,BAREN,Baren,Baren,3102,
COM,31047,76,31,31D,311,0,BAX,Bax,Bax,3101,
COM,31048,76,31,31D,313,0,BAZIEGE,Baziège,Baziège,3107,
COM,31049,76,31,31D,313,0,BAZUS,Bazus,Bazus,3110,
COM,31050,76,31,31D,312,0,BEAUCHALOT,Beauchalot,Beauchalot,3102,
COM,31051,76,31,31D,311,0,BEAUFORT,Beaufort,Beaufort,3106,
COM,31052,76,31,31D,311,0,BEAUMONT SUR LEZE,Beaumont-sur-Lèze,Beaumont-sur-Lèze,3101,
COM,31053,76,31,31D,313,0,BEAUPUY,Beaupuy,Beaupuy,3124,
COM,31054,76,31,31D,313,0,BEAUTEVILLE,Beauteville,Beauteville,3113,
COM,31055,76,31,31D,313,0,BEAUVILLE,Beauville,Beauville,3113,
COM,31056,76,31,31D,313,0,BEAUZELLE,Beauzelle,Beauzelle,3103,
COM,31057,76,31,31D,313,0,BELBERAUD,Belberaud,Belberaud,3107,
COM,31058,76,31,31D,313,0,BELBEZE DE LAURAGAIS,Belbèze-de-Lauragais,Belbèze-de-Lauragais,3107,
COM,31059,76,31,31D,312,0,BELBEZE EN COMMINGES,Belbèze-en-Comminges,Belbèze-en-Comminges,3102,
COM,31060,76,31,31D,313,0,BELESTA EN LAURAGAIS,Bélesta-en-Lauragais,Bélesta-en-Lauragais,3113,
COM,31061,76,31,31D,313,0,BELLEGARDE SAINTE MARIE,Bellegarde-Sainte-Marie,Bellegarde-Sainte-Marie,3108,
COM,31062,76,31,31D,313,0,BELLESSERRE,Bellesserre,Bellesserre,3108,
COM,31063,76,31,31D,312,0,BENQUE,Benque,Benque,3106,
COM,31064,76,31,31D,312,0,BENQUE DESSOUS ET DESSUS,Benque-Dessous-et-Dessus,Benque-Dessous-et-Dessus,3102,
COM,31065,76,31,31D,311,0,BERAT,Bérat,Bérat,3106,
COM,31066,76,31,31D,313,0,BESSIERES,Bessières,Bessières,3127,
COM,31067,76,31,31D,312,0,BEZINS GARRAUX,Bezins-Garraux,Bezins-Garraux,3102,
COM,31068,76,31,31D,312,0,BILLIERE,Billière,Billière,3102,
COM,31069,76,31,31D,313,0,BLAGNAC,Blagnac,Blagnac,3103,
COM,31070,76,31,31D,312,0,BLAJAN,Blajan,Blajan,3114,
COM,31071,76,31,31D,311,0,BOIS DE LA PIERRE,Bois-de-la-Pierre,Bois-de-la-Pierre,3101,
COM,31072,76,31,31D,312,0,BOISSEDE,Boissède,Boissède,3106,
COM,31073,76,31,31D,313,0,BONDIGOUX,Bondigoux,Bondigoux,3127,
COM,31074,76,31,31D,313,0,BONREPOS RIQUET,Bonrepos-Riquet,Bonrepos-Riquet,3110,
COM,31075,76,31,31D,311,0,BONREPOS SUR AUSSONNELLE,Bonrepos-sur-Aussonnelle,Bonrepos-sur-Aussonnelle,3111,
COM,31076,76,31,31D,312,0,BORDES DE RIVIERE,Bordes-de-Rivière,Bordes-de-Rivière,3114,
COM,31077,76,31,31D,313,2,BORN,Born,Le Born,3127,
COM,31078,76,31,31D,312,0,BOUDRAC,Boudrac,Boudrac,3114,
COM,31079,76,31,31D,313,0,BOULOC,Bouloc,Bouloc,3127,
COM,31080,76,31,31D,312,0,BOULOGNE SUR GESSE,Boulogne-sur-Gesse,Boulogne-sur-Gesse,3114,
COM,31081,76,31,31D,312,0,BOURG D OUEIL,Bourg-d'Oueil,Bourg-d'Oueil,3102,
COM,31082,76,31,31D,313,0,BOURG SAINT BERNARD,Bourg-Saint-Bernard,Bourg-Saint-Bernard,3113,
COM,31083,76,31,31D,312,0,BOUSSAN,Boussan,Boussan,3106,
COM,31084,76,31,31D,311,0,BOUSSENS,Boussens,Boussens,3106,
COM,31085,76,31,31D,312,0,BOUTX,Boutx,Boutx,3102,
COM,31086,76,31,31D,312,0,BOUZIN,Bouzin,Bouzin,3106,
COM,31087,76,31,31D,311,0,BRAGAYRAC,Bragayrac,Bragayrac,3111,
COM,31088,76,31,31D,313,0,BRAX,Brax,Brax,3121,
COM,31089,76,31,31D,313,0,BRETX,Bretx,Bretx,3108,
COM,31090,76,31,31D,313,0,BRIGNEMONT,Brignemont,Brignemont,3108,
COM,31091,76,31,31D,313,0,BRUGUIERES,Bruguières,Bruguières,3105,
COM,31092,76,31,31D,312,0,BURGALAYS,Burgalays,Burgalays,3102,
COM,31093,76,31,31D,313,2,BURGAUD,Burgaud,Le Burgaud,3108,
COM,31094,76,31,31D,313,0,BUZET SUR TARN,Buzet-sur-Tarn,Buzet-sur-Tarn,3127,
COM,31095,76,31,31D,312,0,CABANAC CAZAUX,Cabanac-Cazaux,Cabanac-Cazaux,3102,
COM,31096,76,31,31D,313,0,CABANAC SEGUENVILLE,Cabanac-Séguenville,Cabanac-Séguenville,3108,
COM,31097,76,31,31D,313,2,CABANIAL,Cabanial,Le Cabanial,3113,
COM,31098,76,31,31D,313,0,CADOURS,Cadours,Cadours,3108,
COM,31099,76,31,31D,313,0,CAIGNAC,Caignac,Caignac,3107,
COM,31100,76,31,31D,313,0,CALMONT,Calmont,Calmont,3107,
COM,31101,76,31,31D,311,0,CAMBERNARD,Cambernard,Cambernard,3106,
COM,31102,76,31,31D,313,0,CAMBIAC,Cambiac,Cambiac,3113,
COM,31103,76,31,31D,311,0,CANENS,Canens,Canens,3101,
COM,31104,76,31,31D,311,0,CAPENS,Capens,Capens,3101,
COM,31105,76,31,31D,313,0,CARAGOUDES,Caragoudes,Caragoudes,3113,
COM,31106,76,31,31D,313,0,CARAMAN,Caraman,Caraman,3113,
COM,31107,76,31,31D,311,0,CARBONNE,Carbonne,Carbonne,3101,
COM,31108,76,31,31D,312,0,CARDEILHAC,Cardeilhac,Cardeilhac,3114,
COM,31109,76,31,31D,312,0,CASSAGNABERE TOURNAS,Cassagnabère-Tournas,Cassagnabère-Tournas,3106,
COM,31110,76,31,31D,312,0,CASSAGNE,Cassagne,Cassagne,3102,
COM,31111,76,31,31D,311,0,CASTAGNAC,Castagnac,Castagnac,3101,
COM,31112,76,31,31D,312,0,CASTAGNEDE,Castagnède,Castagnède,3102,
COM,31113,76,31,31D,313,0,CASTANET TOLOSAN,Castanet-Tolosan,Castanet-Tolosan,3104,
COM,31114,76,31,31D,312,0,CASTELBIAGUE,Castelbiague,Castelbiague,3102,
COM,31115,76,31,31D,312,0,CASTELGAILLARD,Castelgaillard,Castelgaillard,3106,
COM,31116,76,31,31D,313,0,CASTELGINEST,Castelginest,Castelginest,3105,
COM,31117,76,31,31D,313,0,CASTELMAUROU,Castelmaurou,Castelmaurou,3110,
COM,31118,76,31,31D,313,0,CASTELNAU D ESTRETEFONDS,Castelnau-d'Estrétefonds,Castelnau-d'Estrétefonds,3127,
COM,31119,76,31,31D,311,0,CASTELNAU PICAMPEAU,Castelnau-Picampeau,Castelnau-Picampeau,3106,
COM,31120,76,31,31D,313,2,CASTERA,Castéra,Le Castéra,3108,
COM,31121,76,31,31D,312,0,CASTERA VIGNOLES,Castéra-Vignoles,Castéra-Vignoles,3114,
COM,31122,76,31,31D,311,0,CASTIES LABRANDE,Casties-Labrande,Casties-Labrande,3106,
COM,31123,76,31,31D,312,0,CASTILLON DE LARBOUST,Castillon-de-Larboust,Castillon-de-Larboust,3102,
COM,31124,76,31,31D,312,0,CASTILLON DE SAINT MARTORY,Castillon-de-Saint-Martory,Castillon-de-Saint-Martory,3102,
COM,31125,76,31,31D,312,0,CATHERVIELLE,Cathervielle,Cathervielle,3102,
COM,31126,76,31,31D,313,0,CAUBIAC,Caubiac,Caubiac,3108,
COM,31127,76,31,31D,312,0,CAUBOUS,Caubous,Caubous,3102,
COM,31128,76,31,31D,311,0,CAUJAC,Caujac,Caujac,3101,
COM,31129,76,31,31D,312,0,CAZARILH LASPENES,Cazarilh-Laspènes,Cazarilh-Laspènes,3102,
COM,31130,76,31,31D,312,0,CAZARIL TAMBOURES,Cazaril-Tambourès,Cazaril-Tambourès,3114,
COM,31131,76,31,31D,312,0,CAZAUNOUS,Cazaunous,Cazaunous,3102,
COM,31132,76,31,31D,312,0,CAZAUX LAYRISSE,Cazaux-Layrisse,Cazaux-Layrisse,3102,
COM,31133,76,31,31D,312,0,CAZEAUX DE LARBOUST,Cazeaux-de-Larboust,Cazeaux-de-Larboust,3102,
COM,31134,76,31,31D,312,0,CAZENEUVE MONTAUT,Cazeneuve-Montaut,Cazeneuve-Montaut,3106,
COM,31135,76,31,31D,311,0,CAZERES,Cazères,Cazères,3106,
COM,31136,76,31,31D,313,0,CEPET,Cépet,Cépet,3127,
COM,31137,76,31,31D,313,0,CESSALES,Cessales,Cessales,3113,
COM,31138,76,31,31D,312,0,CHARLAS,Charlas,Charlas,3114,
COM,31139,76,31,31D,312,0,CHAUM,Chaum,Chaum,3102,
COM,31140,76,31,31D,312,0,CHEIN DESSUS,Chein-Dessus,Chein-Dessus,3102,
COM,31141,76,31,31D,312,0,CIADOUX,Ciadoux,Ciadoux,3114,
COM,31142,76,31,31D,312,0,CIER DE LUCHON,Cier-de-Luchon,Cier-de-Luchon,3102,
COM,31143,76,31,31D,312,0,CIER DE RIVIERE,Cier-de-Rivière,Cier-de-Rivière,3102,
COM,31144,76,31,31D,312,0,CIERP GAUD,Cierp-Gaud,Cierp-Gaud,3102,
COM,31145,76,31,31D,311,0,CINTEGABELLE,Cintegabelle,Cintegabelle,3101,
COM,31146,76,31,31D,312,0,CIRES,Cirès,Cirès,3102,
COM,31147,76,31,31D,312,0,CLARAC,Clarac,Clarac,3114,
COM,31148,76,31,31D,313,0,CLERMONT LE FORT,Clermont-le-Fort,Clermont-le-Fort,3104,
COM,31149,76,31,31D,313,0,COLOMIERS,Colomiers,Colomiers,3121,
COM,31150,76,31,31D,313,0,CORNEBARRIEU,Cornebarrieu,Cornebarrieu,3103,
COM,31151,76,31,31D,313,0,CORRONSAC,Corronsac,Corronsac,3107,
COM,31152,76,31,31D,312,0,COUEILLES,Coueilles,Coueilles,3106,
COM,31153,76,31,31D,311,0,COULADERE,Couladère,Couladère,3106,
COMA,31154,,,,,0,COULEDOUX,Couledoux,Couledoux,,31085
COM,31155,76,31,31D,312,0,COURET,Couret,Couret,3102,
COM,31156,76,31,31D,313,0,COX,Cox,Cox,3108,
COM,31157,76,31,31D,313,0,CUGNAUX,Cugnaux,Cugnaux,3126,
COM,31158,76,31,31D,312,0,CUGURON,Cuguron,Cuguron,3114,
COM,31159,76,31,31D,312,2,CUING,Cuing,Le Cuing,3114,
COM,31160,76,31,31D,313,0,DAUX,Daux,Daux,3108,
COM,31161,76,31,31D,313,0,DEYME,Deyme,Deyme,3107,
COM,31162,76,31,31D,313,0,DONNEVILLE,Donneville,Donneville,3107,
COM,31163,76,31,31D,313,0,DREMIL LAFAGE,Drémil-Lafage,Drémil-Lafage,3124,
COM,31164,76,31,31D,313,0,DRUDAS,Drudas,Drudas,3108,
COM,31165,76,31,31D,311,1,EAUNES,Eaunes,Eaunes,3112,
COM,31166,76,31,31D,311,1,EMPEAUX,Empeaux,Empeaux,3111,
COM,31167,76,31,31D,312,1,ENCAUSSE LES THERMES,Encausse-les-Thermes,Encausse-les-Thermes,3102,
COM,31168,76,31,31D,312,1,EOUX,Eoux,Eoux,3106,
COM,31169,76,31,31D,313,1,ESCALQUENS,Escalquens,Escalquens,3107,
COM,31170,76,31,31D,312,1,ESCANECRABE,Escanecrabe,Escanecrabe,3114,
COM,31171,76,31,31D,313,1,ESPANES,Espanès,Espanès,3107,
COM,31172,76,31,31D,312,1,ESPARRON,Esparron,Esparron,3106,
COM,31173,76,31,31D,311,1,ESPERCE,Esperce,Esperce,3101,
COM,31174,76,31,31D,312,1,ESTADENS,Estadens,Estadens,3102,
COM,31175,76,31,31D,312,1,ESTANCARBON,Estancarbon,Estancarbon,3114,
COM,31176,76,31,31D,312,1,ESTENOS,Esténos,Esténos,3102,
COM,31177,76,31,31D,312,1,EUP,Eup,Eup,3102,
COM,31178,76,31,31D,312,0,FABAS,Fabas,Fabas,3106,
COM,31179,76,31,31D,313,2,FAGET,Faget,Le Faget,3113,
COM,31180,76,31,31D,313,0,FALGA,Falga,Falga,3113,
COM,31181,76,31,31D,311,2,FAUGA,Fauga,Le Fauga,3109,
COM,31182,76,31,31D,313,0,FENOUILLET,Fenouillet,Fenouillet,3105,
COM,31183,76,31,31D,312,0,FIGAROL,Figarol,Figarol,3102,
COM,31184,76,31,31D,313,0,FLOURENS,Flourens,Flourens,3124,
COM,31185,76,31,31D,313,0,FOLCARDE,Folcarde,Folcarde,3113,
COM,31186,76,31,31D,313,0,FONBEAUZARD,Fonbeauzard,Fonbeauzard,3105,
COM,31187,76,31,31D,311,0,FONSORBES,Fonsorbes,Fonsorbes,3111,
COM,31188,76,31,31D,311,0,FONTENILLES,Fontenilles,Fontenilles,3111,
COM,31189,76,31,31D,311,0,FORGUES,Forgues,Forgues,3106,
COM,31190,76,31,31D,312,0,FOS,Fos,Fos,3102,
COM,31191,76,31,31D,312,0,FOUGARON,Fougaron,Fougaron,3102,
COM,31192,76,31,31D,313,0,FOURQUEVAUX,Fourquevaux,Fourquevaux,3107,
COM,31193,76,31,31D,311,2,FOUSSERET,Fousseret,Le Fousseret,3106,
COM,31194,76,31,31D,313,0,FRANCARVILLE,Francarville,Francarville,3113,
COM,31195,76,31,31D,312,0,FRANCAZAL,Francazal,Francazal,3102,
COM,31196,76,31,31D,311,0,FRANCON,Francon,Francon,3106,
COM,31197,76,31,31D,312,0,FRANQUEVIELLE,Franquevielle,Franquevielle,3114,
COM,31198,76,31,31D,312,2,FRECHET,Fréchet,Le Fréchet,3102,
COM,31199,76,31,31D,312,0,FRONSAC,Fronsac,Fronsac,3102,
COM,31200,76,31,31D,312,0,FRONTIGNAN DE COMMINGES,Frontignan-de-Comminges,Frontignan-de-Comminges,3102,
COM,31201,76,31,31D,312,0,FRONTIGNAN SAVES,Frontignan-Savès,Frontignan-Savès,3106,
COM,31202,76,31,31D,313,0,FRONTON,Fronton,Fronton,3127,
COM,31203,76,31,31D,311,0,FROUZINS,Frouzins,Frouzins,3109,
COM,31204,76,31,31D,311,0,FUSTIGNAC,Fustignac,Fustignac,3106,
COM,31205,76,31,31D,313,0,GAGNAC SUR GARONNE,Gagnac-sur-Garonne,Gagnac-sur-Garonne,3105,
COM,31206,76,31,31D,311,0,GAILLAC TOULZA,Gaillac-Toulza,Gaillac-Toulza,3101,
COM,31207,76,31,31D,312,0,GALIE,Galié,Galié,3102,
COM,31208,76,31,31D,312,0,GANTIES,Ganties,Ganties,3102,
COM,31209,76,31,31D,313,0,GARAC,Garac,Garac,3108,
COM,31210,76,31,31D,313,0,GARDOUCH,Gardouch,Gardouch,3113,
COM,31211,76,31,31D,313,0,GARGAS,Gargas,Gargas,3127,
COM,31212,76,31,31D,313,0,GARIDECH,Garidech,Garidech,3110,
COM,31213,76,31,31D,312,0,GARIN,Garin,Garin,3102,
COM,31215,76,31,31D,313,0,GAURE,Gauré,Gauré,3110,
COM,31216,76,31,31D,313,0,GEMIL,Gémil,Gémil,3110,
COM,31217,76,31,31D,312,0,GENOS,Génos,Génos,3102,
COM,31218,76,31,31D,312,0,GENSAC DE BOULOGNE,Gensac-de-Boulogne,Gensac-de-Boulogne,3114,
COM,31219,76,31,31D,311,0,GENSAC SUR GARONNE,Gensac-sur-Garonne,Gensac-sur-Garonne,3101,
COM,31220,76,31,31D,313,0,GIBEL,Gibel,Gibel,3107,
COM,31221,76,31,31D,312,0,GOUAUX DE LARBOUST,Gouaux-de-Larboust,Gouaux-de-Larboust,3102,
COM,31222,76,31,31D,312,0,GOUAUX DE LUCHON,Gouaux-de-Luchon,Gouaux-de-Luchon,3102,
COM,31223,76,31,31D,312,0,GOUDEX,Goudex,Goudex,3106,
COM,31224,76,31,31D,312,0,GOURDAN POLIGNAN,Gourdan-Polignan,Gourdan-Polignan,3102,
COM,31225,76,31,31D,311,0,GOUTEVERNISSE,Goutevernisse,Goutevernisse,3101,
COM,31226,76,31,31D,311,0,GOUZENS,Gouzens,Gouzens,3101,
COM,31227,76,31,31D,313,0,GOYRANS,Goyrans,Goyrans,3104,
COM,31228,76,31,31D,313,0,GRAGNAGUE,Gragnague,Gragnague,3110,
COM,31229,76,31,31D,311,0,GRATENS,Gratens,Gratens,3106,
COM,31230,76,31,31D,313,0,GRATENTOUR,Gratentour,Gratentour,3105,
COM,31231,76,31,31D,311,0,GRAZAC,Grazac,Grazac,3101,
COM,31232,76,31,31D,313,0,GRENADE,Grenade,Grenade,3108,
COM,31233,76,31,31D,311,0,GREPIAC,Grépiac,Grépiac,3101,
COM,31234,76,31,31D,313,2,GRES,Grès,Le Grès,3108,
COM,31235,76,31,31D,312,0,GURAN,Guran,Guran,3102,
COM,31236,76,31,31D,312,0,HERRAN,Herran,Herran,3102,
COM,31237,76,31,31D,312,1,HIS,His,His,3102,
COM,31238,76,31,31D,312,1,HUOS,Huos,Huos,3102,
COM,31239,76,31,31D,312,5,ISLE EN DODON,Isle-en-Dodon,L'Isle-en-Dodon,3106,
COM,31240,76,31,31D,313,1,ISSUS,Issus,Issus,3107,
COM,31241,76,31,31D,312,1,IZAUT DE L HOTEL,Izaut-de-l'Hôtel,Izaut-de-l'Hôtel,3102,
COM,31242,76,31,31D,312,0,JURVIELLE,Jurvielle,Jurvielle,3102,
COM,31243,76,31,31D,313,0,JUZES,Juzes,Juzes,3113,
COM,31244,76,31,31D,312,0,JUZET DE LUCHON,Juzet-de-Luchon,Juzet-de-Luchon,3102,
COM,31245,76,31,31D,312,0,JUZET D IZAUT,Juzet-d'Izaut,Juzet-d'Izaut,3102,
COM,31246,76,31,31D,312,0,LABARTHE INARD,Labarthe-Inard,Labarthe-Inard,3114,
COM,31247,76,31,31D,312,0,LABARTHE RIVIERE,Labarthe-Rivière,Labarthe-Rivière,3114,
COM,31248,76,31,31D,311,0,LABARTHE SUR LEZE,Labarthe-sur-Lèze,Labarthe-sur-Lèze,3112,
COM,31249,76,31,31D,313,0,LABASTIDE BEAUVOIR,Labastide-Beauvoir,Labastide-Beauvoir,3107,
COM,31250,76,31,31D,311,0,LABASTIDE CLERMONT,Labastide-Clermont,Labastide-Clermont,3106,
COM,31251,76,31,31D,312,0,LABASTIDE PAUMES,Labastide-Paumès,Labastide-Paumès,3106,
COM,31252,76,31,31D,313,0,LABASTIDE SAINT SERNIN,Labastide-Saint-Sernin,Labastide-Saint-Sernin,3110,
COM,31253,76,31,31D,311,0,LABASTIDETTE,Labastidette,Labastidette,3109,
COM,31254,76,31,31D,313,0,LABEGE,Labège,Labège,3104,
COM,31255,76,31,31D,312,0,LABROQUERE,Labroquère,Labroquère,3102,
COM,31256,76,31,31D,311,0,LABRUYERE DORSA,Labruyère-Dorsa,Labruyère-Dorsa,3101,
COM,31258,76,31,31D,311,0,LACAUGNE,Lacaugne,Lacaugne,3101,
COM,31259,76,31,31D,313,0,LACROIX FALGARDE,Lacroix-Falgarde,Lacroix-Falgarde,3104,
COM,31260,76,31,31D,312,0,LAFFITE TOUPIERE,Laffite-Toupière,Laffite-Toupière,3102,
COM,31261,76,31,31D,311,0,LAFITTE VIGORDANE,Lafitte-Vigordane,Lafitte-Vigordane,3101,
COM,31262,76,31,31D,313,0,LAGARDE,Lagarde,Lagarde,3113,
COM,31263,76,31,31D,311,0,LAGARDELLE SUR LEZE,Lagardelle-sur-Lèze,Lagardelle-sur-Lèze,3112,
COM,31264,76,31,31D,311,0,LAGRACE DIEU,Lagrâce-Dieu,Lagrâce-Dieu,3101,
COM,31265,76,31,31D,313,0,LAGRAULET SAINT NICOLAS,Lagraulet-Saint-Nicolas,Lagraulet-Saint-Nicolas,3108,
COM,31266,76,31,31D,311,0,LAHAGE,Lahage,Lahage,3106,
COM,31267,76,31,31D,311,0,LAHITERE,Lahitère,Lahitère,3101,
COM,31268,76,31,31D,312,0,LALOURET LAFFITEAU,Lalouret-Laffiteau,Lalouret-Laffiteau,3114,
COM,31269,76,31,31D,311,0,LAMASQUERE,Lamasquère,Lamasquère,3109,
COM,31270,76,31,31D,312,0,LANDORTHE,Landorthe,Landorthe,3114,
COM,31271,76,31,31D,313,0,LANTA,Lanta,Lanta,3113,
COM,31272,76,31,31D,311,0,LAPEYRERE,Lapeyrère,Lapeyrère,3101,
COM,31273,76,31,31D,313,0,LAPEYROUSE FOSSAT,Lapeyrouse-Fossat,Lapeyrouse-Fossat,3110,
COM,31274,76,31,31D,312,0,LARCAN,Larcan,Larcan,3114,
COM,31275,76,31,31D,313,0,LAREOLE,Laréole,Laréole,3108,
COM,31276,76,31,31D,312,0,LARROQUE,Larroque,Larroque,3114,
COM,31277,76,31,31D,313,0,LASSERRE PRADERE,Lasserre-Pradère,Lasserre-Pradère,3108,
COM,31278,76,31,31D,312,0,LATOUE,Latoue,Latoue,3106,
COM,31279,76,31,31D,311,0,LATOUR,Latour,Latour,3101,
COM,31280,76,31,31D,311,0,LATRAPE,Latrape,Latrape,3101,
COM,31281,76,31,31D,313,0,LAUNAC,Launac,Launac,3108,
COM,31282,76,31,31D,313,0,LAUNAGUET,Launaguet,Launaguet,3122,
COM,31283,76,31,31D,311,0,LAUTIGNAC,Lautignac,Lautignac,3106,
COM,31284,76,31,31D,313,0,LAUZERVILLE,Lauzerville,Lauzerville,3107,
COM,31285,76,31,31D,313,0,LAVALETTE,Lavalette,Lavalette,3110,
COM,31286,76,31,31D,311,0,LAVELANET DE COMMINGES,Lavelanet-de-Comminges,Lavelanet-de-Comminges,3101,
COM,31287,76,31,31D,311,0,LAVERNOSE LACASSE,Lavernose-Lacasse,Lavernose-Lacasse,3109,
COM,31288,76,31,31D,313,0,LAYRAC SUR TARN,Layrac-sur-Tarn,Layrac-sur-Tarn,3127,
COM,31289,76,31,31D,312,0,LECUSSAN,Lécussan,Lécussan,3114,
COM,31290,76,31,31D,312,0,LEGE,Lège,Lège,3102,
COM,31291,76,31,31D,313,0,LEGUEVIN,Léguevin,Léguevin,3108,
COM,31292,76,31,31D,311,0,LESCUNS,Lescuns,Lescuns,3106,
COM,31293,76,31,31D,313,0,LESPINASSE,Lespinasse,Lespinasse,3105,
COM,31294,76,31,31D,312,0,LESPITEAU,Lespiteau,Lespiteau,3114,
COM,31295,76,31,31D,312,0,LESPUGUE,Lespugue,Lespugue,3114,
COM,31296,76,31,31D,312,0,LESTELLE DE SAINT MARTORY,Lestelle-de-Saint-Martory,Lestelle-de-Saint-Martory,3102,
COM,31297,76,31,31D,313,0,LEVIGNAC,Lévignac,Lévignac,3108,
COMD,31298,,,,,0,LEZ,Lez,Lez,,31471
COM,31299,76,31,31D,311,0,LHERM,Lherm,Lherm,3106,
COM,31300,76,31,31D,312,0,LIEOUX,Lieoux,Lieoux,3114,
COM,31301,76,31,31D,312,0,LILHAC,Lilhac,Lilhac,3106,
COM,31302,76,31,31D,312,0,LODES,Lodes,Lodes,3114,
COM,31303,76,31,31D,311,0,LONGAGES,Longages,Longages,3101,
COM,31304,76,31,31D,313,0,LOUBENS LAURAGAIS,Loubens-Lauragais,Loubens-Lauragais,3113,
COM,31305,76,31,31D,312,0,LOUDET,Loudet,Loudet,3114,
COM,31306,76,31,31D,312,0,LOURDE,Lourde,Lourde,3102,
COMD,31307,,,,,0,LUNAX,Lunax,Lunax,,31412
COM,31308,76,31,31D,312,0,LUSCAN,Luscan,Luscan,3102,
COM,31309,76,31,31D,311,0,LUSSAN ADEILHAC,Lussan-Adeilhac,Lussan-Adeilhac,3106,
COM,31310,76,31,31D,313,0,LUX,Lux,Lux,3113,
COM,31311,76,31,31D,313,3,MAGDELAINE SUR TARN,Magdelaine-sur-Tarn,La Magdelaine-sur-Tarn,3127,
COM,31312,76,31,31D,311,0,MAILHOLAS,Mailholas,Mailholas,3101,
COM,31313,76,31,31D,312,0,MALVEZIE,Malvezie,Malvezie,3102,
COM,31314,76,31,31D,312,0,MANCIOUX,Mancioux,Mancioux,3102,
COM,31315,76,31,31D,312,0,MANE,Mane,Mane,3102,
COM,31316,76,31,31D,312,0,MARIGNAC,Marignac,Marignac,3102,
COM,31317,76,31,31D,311,0,MARIGNAC LASCLARES,Marignac-Lasclares,Marignac-Lasclares,3106,
COM,31318,76,31,31D,311,0,MARIGNAC LASPEYRES,Marignac-Laspeyres,Marignac-Laspeyres,3106,
COM,31319,76,31,31D,311,0,MARLIAC,Marliac,Marliac,3101,
COM,31320,76,31,31D,311,0,MARQUEFAVE,Marquefave,Marquefave,3101,
COM,31321,76,31,31D,312,0,MARSOULAS,Marsoulas,Marsoulas,3102,
COM,31322,76,31,31D,312,0,MARTISSERRE,Martisserre,Martisserre,3106,
COM,31323,76,31,31D,312,0,MARTRES DE RIVIERE,Martres-de-Rivière,Martres-de-Rivière,3102,
COM,31324,76,31,31D,311,0,MARTRES TOLOSANE,Martres-Tolosane,Martres-Tolosane,3106,
COM,31325,76,31,31D,313,0,MASCARVILLE,Mascarville,Mascarville,3113,
COM,31326,76,31,31D,311,0,MASSABRAC,Massabrac,Massabrac,3101,
COM,31327,76,31,31D,311,0,MAURAN,Mauran,Mauran,3106,
COM,31328,76,31,31D,313,0,MAUREMONT,Mauremont,Mauremont,3113,
COM,31329,76,31,31D,313,0,MAURENS,Maurens,Maurens,3113,
COM,31330,76,31,31D,311,0,MAURESSAC,Mauressac,Mauressac,3101,
COM,31331,76,31,31D,313,0,MAUREVILLE,Maureville,Maureville,3113,
COM,31332,76,31,31D,313,0,MAUVAISIN,Mauvaisin,Mauvaisin,3107,
COM,31333,76,31,31D,312,0,MAUVEZIN,Mauvezin,Mauvezin,3106,
COM,31334,76,31,31D,311,0,MAUZAC,Mauzac,Mauzac,3101,
COM,31335,76,31,31D,312,0,MAYREGNE,Mayrègne,Mayrègne,3102,
COM,31336,76,31,31D,312,0,MAZERES SUR SALAT,Mazères-sur-Salat,Mazères-sur-Salat,3102,
COM,31337,76,31,31D,312,0,MELLES,Melles,Melles,3102,
COM,31338,76,31,31D,313,0,MENVILLE,Menville,Menville,3108,
COM,31339,76,31,31D,313,0,MERENVIELLE,Mérenvielle,Mérenvielle,3108,
COM,31340,76,31,31D,313,0,MERVILLA,Mervilla,Mervilla,3104,
COM,31341,76,31,31D,313,0,MERVILLE,Merville,Merville,3108,
COM,31342,76,31,31D,312,0,MILHAS,Milhas,Milhas,3102,
COM,31343,76,31,31D,312,0,MIRAMBEAU,Mirambeau,Mirambeau,3106,
COM,31344,76,31,31D,312,0,MIRAMONT DE COMMINGES,Miramont-de-Comminges,Miramont-de-Comminges,3114,
COM,31345,76,31,31D,311,0,MIREMONT,Miremont,Miremont,3101,
COM,31346,76,31,31D,313,0,MIREPOIX SUR TARN,Mirepoix-sur-Tarn,Mirepoix-sur-Tarn,3127,
COM,31347,76,31,31D,312,0,MOLAS,Molas,Molas,3106,
COM,31348,76,31,31D,312,0,MONCAUP,Moncaup,Moncaup,3102,
COM,31349,76,31,31D,311,0,MONDAVEZAN,Mondavezan,Mondavezan,3106,
COM,31350,76,31,31D,312,0,MONDILHAN,Mondilhan,Mondilhan,3114,
COM,31351,76,31,31D,313,0,MONDONVILLE,Mondonville,Mondonville,3103,
